source,reference,hypothesis,chrf_segment,bleu_segment,ter_segment
His father saw.............that Andrew got all the answers wrong A. in a glance B. by a glance C. with a glance D. at a glance,Mahaifinsa ya gani ............. Wannan Andrew ya sami duk amsoshin ba daidai ba Option A. A cikin kallo Option B. Da kallo Option C. Tare da kallo Option D. A kallon kallo,Mahaifinsa ya gani ............. Wannan Andrew ya sami duk amsoshin ba daidai ba Option A. A cikin kallo Option B. Da kallo Option C. Tare da kallo Option D. A kallin kallo,97.45733081082687,96.21228204827769,3.125
Ali dropped the pot accidentally and it.............. A. was breaking B. broke C. breaks D. had broken,Ali ya saki tukunyar ba da saninsa ba kuma ta ............ Option A. ya watse Option B. fashe Option C. Breaks Option D. ya karye,Ali ya fadi tukunya da gangan kuma shi ............ Option A. ya watse Option B. C. Breaks Option D. ya karye,66.110486460734,67.44365890834835,32.0
"Every man, woman and child............asked to contribute. A. were B. are C. was D. have","Kowanne mutum, mace da yaro ............ sun nemi bayar da gudummawa. Option A. sun kasance B.sun Option C. Ya kasance D.","Kowane mutum, mace da yaro ............ sun nemi bayar da gudummawa. Option A. sun kasance Option B. C. Ya kasance D.",88.2635392003999,84.96322110100698,14.285714285714285
That sack is.................heavy for us to lift A. very B. so C. too D. quite,Wannan buhu yana …………… nauyi gare mu mu ɗaga. Option A. sosai Option B. sosai Option C. fiye da kima Option D. ƙwarai,Wannan buhu shine ................. Option A. sosai Option B. Don haka Option C. Kuma Option D. SOOTSA,46.12500256195502,26.38320235526575,56.52173913043478
"If the school had been destroyed, we..............home. A. would go B. would have had to go C. would have to go D. would be going","Idan an lalata makarantar, mu ............ gida. Option A. Zai tafi Option B. Zai tafi Option C. Dole ne ya tafi Option D. zai tafi","Idan an lalata makarantar, mu ............ gida. Option A. Zai tafi Option B. Zai tafi Option C. Dole ne ya tafi Option D. zai tafi",100.0,100.00000000000004,0.0
The plane took off................... A. since five minutes B. five minutes ago C. in the past five minutes D. by five minutes,Jirgin ya tashi ................. Option A. Shekaru biyar Option B. Minti biyar da suka gabata Option C. A cikin minti biyar da suka gabata Option D. Da minti biyar,Jirgin ya kashe ................. Option A. Shekaru biyar Option B. Minti biyar da suka gabata Option C. A cikin minti biyar da suka gabata Option D. Da minti biyar,95.10367161050301,95.20435137143306,3.4482758620689653
"By Christmas, I..................for one year. A. shall have been working B. was working C. shall work D. have worked","Zuwa Kirsimeti, ni ................ na shekara guda. Option A. Za a yi aiki Option B. yana aiki Option C. Zai Aiki Option D. sun yi aiki","Da Kirsimeti, ni ................ na shekara guda. Option A. Za a yi aiki Option B. yana aiki Option C. Zai Aiki Option D. sun yi aiki",97.59422038211936,97.80085452567774,3.8461538461538463
As they ..................... the thieves broke into the house A. had slept B. are sleeping C. have been sleeping D. were sleeping,Kamar yadda suke ................. Option A. Ya yi barci Option B. suna bacci Option C. sun yi bacci Option D. suna bacci,Kamar yadda suke ................. Option A. Ya yi barci Option B. suna bacci Option C. sun yi bacci Option D. suna bacci,100.0,100.00000000000004,0.0
All the children were inoculated.............polio. A. from B. by C. against D. for,Dukkan yaran an saka su ............. polio. Option A. Daga Option B. by Option C. Da Option D. Don,Dukkan yaran an saka su ............. polio. Option A. Daga Option B. by Option C. Da Option D. Don,100.0,100.00000000000004,0.0
This plan is an alternative...........the last one A. from B. to C. on D. against,Wannan shirin shine madadin ........... na ƙarshe Option A. Daga Option B. Zuwa Option C. A Option D. A kan,Wannan shirin shine madadin ........... na ƙarshe Option A. Daga Option B. Zuwa Option C. A Option D. A kan,100.0,100.00000000000004,0.0
"Ali did not win the elections, he has continued to award scholarships to the less privileged A. Nevertheless B. However C. Although D. Despite","Ali bai yi nasara kan zaben ba, ya ci gaba da tallafin karatu ga mara sa karfi Option A. Duk da haka Option B. Duk da haka Option C. Ko da yake Option D. Duk da","Ali bai yi nasara kan zaben ba, ya ci gaba da tallafin karatu ga mara sa karfi Option A. Duk da haka Option B. Duk da haka Option C. Ko da yake Option D. Duk da",100.0,100.00000000000004,0.0
"In question numbered seventy-eight above, choose the best option from letters A - D that best completes the gap. A. travel B. journey C. festival D. excursion","A cikin Tambayoyin da aka ƙidaya saba'in da takwas a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Tafiya Option B. tafiya Option C. Fice Option D. Baladaya","A cikin Tambayoyin da aka ƙidaya saba'in da takwas a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Tafiya Option B. tafiya Option C. Fice Option D. Baladaya",100.0,100.00000000000004,0.0
"In question numbered seventy-nine above, choose the best option from letters A - D that best completes the gap. A. heat B. fire C. warmth D. energy","A cikin Tambayoyin da aka ƙidaya saba'in da tara sama da haka, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Zama Option B. Wuta Option C. D. Makamashi","A cikin Tambayoyin da aka ƙidaya saba'in da tara sama da haka, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Zama Option B. Wuta Option C. D. Makamashi",100.0,100.00000000000004,0.0
"In question numbered eighty above, choose the best option from letters A - D that best completes the gap. A. generator B. oven C. furnace D. incinerator","A cikin Tambayoyi Tambayoyi tamanin da ke sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Generator Option B. tanda Option C. tanderu Option D. Mai ba da labari","A cikin Tambayoyi Tambayoyi tamanin da ke sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Generator Option B. tanda Option C. Furnauce Option D. Mai ba da labari",94.59752148048916,94.14356817218072,2.564102564102564
"In question numbered eighty-two above, choose the best option from letters A - D that best completes the gap. A. ashes B. faggots C. embers D. lights","A cikin tambaya lambar tamanin da biyu a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. toka Option B. Fagots C.A cikin tambaya lambar tamanin da biyu a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. toka Option B. Fagots Option C. D. Lights  Option D. Lights","A cikin tambaya lambar tamanin da biyu a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. toka Option B. Fagots Option C. D. Lights",55.11154621040505,36.78794411714425,49.275362318840585
"In question numbered eighty-three above, choose the best option from letters A - D that best completes the gap. A. pincers B. tongs C. scissors D. hooks","A cikin lambar tambaya tamanin da uku a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. abin cire ƙusa Option B. Tashi Option C. almakashi Option D. Hooks","A cikin lambar tambaya tamanin da uku a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Pincers Option B. Tashi Option C. almakashi Option D. Hooks",92.35593386221059,89.58982802479431,7.6923076923076925
"In question numbered eighty-four above, choose the best option from letters A - D that best completes the gap. A. board B. table C. anvil D. slate","A cikin lambar tambaya tamanin da hudu a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Board Option B. Tebur Option C. Anvil Option D. Slate","A cikin lambar tambaya tamanin da hudu a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Board Option B. Tebur Option C. Anvil Option D. Slate",100.0,100.00000000000004,0.0
"In question numbered eighty-five above, choose the best option from letters A - D that best completes the gap. A. rod B. hammer C. club D. stone","A cikin lambar tambaya tamanin da biyar a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. sanda Option B. Guduma Option C. Club Option D. Dutse","A cikin lambar tambaya tamanin da biyar a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. sanda Option B. Tashmer Option C. Club Option D. Dutse",94.3936124595951,93.85522307631307,2.7027027027027026
"In question numbered eighty-six above, choose the best option from letters A - D that best completes the gap. A. fragments B. chips C. rays D. sparks","A cikin Tambaya mai lamba tamanin da shida a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Ganuwa Option B. kwakwalwan kwamfuta Option C. Rays Option D. Sparks","A cikin Tambayoyi Tambaya tamanin da shida a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Ganuwa Option B. kwakwalwan kwamfuta Option C. Rays Option D. Sparks",95.13164633221712,90.73389257959406,7.6923076923076925
"In question numbered eighty-seven above, choose the best option from letters A - D that best completes the gap. A. bowl B. trough C. jug D. pot","A cikin tambaya mai lamba tamanin da bakwai a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Wuri Option B. C. Jung Option D. POT","A cikin tambaya lambar tamanin da bakwai a sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Wuri Option B. C. Jung Option D. POT",94.42469847995605,91.28316510593731,5.555555555555555
"In question numbered eighty-eight above, choose the best option from letters A - D that best completes the gap. A. area B. habitat C. space D. location","A tambaya mai lamba ta tamanin da takwas a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. Yanki Option B. Haraji Option C. Sarari Option D. Wuri","A tambaya mai lamba ta tamanin da takwas a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. Yanki Option B. Haraji Option C. Sarari Option D. Wuri",100.0,100.00000000000004,0.0
"In question numbered eighty-nine above, choose the best option from letters A - D that best completes the gap. A. damage B. menace C. hazard D. rot","A tambaya mai lamba ta tamanin da tara sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. Lalacewa Option B. anonoba Option C. haɗari Option D. ruɓa","A tambaya mai lamba ta tamanin da tara sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. Lalacewa Option B. anonoba Option C. haɗari Option D. ruɓa",100.0,100.00000000000004,0.0
"In question numbered ninety above, choose the best option from letters A - D that best completes the gap. A. types B. kinds C. species D. groups",A tambaya mai lamba ta casa'in da ke sama zaɓi mafi kyawun zaɓi A - D wanda ya fi dacewa ya kammala rata. Option A. Nau'in Option B. nau'ikan Option C. jinsuna Option D. Ƙungiyoyi,"A cikin tambaya lambar casa'in da ke sama, zabi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya kammala rata. Option A. Nau'in Option B. nau'ikan Option C. jinsuna Option D. Ƙungiyoyi",85.84743498171089,73.434665722483,22.857142857142858
"In question numbered ninety-one above, choose the best option from letters A - D that best completes the gap. A. pitches B. kinds C. fields D. parks","A tambaya mai lamba ta casa'in da ɗaya da ke sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. furanni Option B. nau'ikan Option C. filaye Option D. wurin shaƙatawa","A tambaya mai lamba ta casa'in da ɗaya da ke sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. furanni Option B. nau'ikan Option C. filaye Option D. wurin shaƙatawa",100.0,100.00000000000004,0.0
"In question numbered ninety-two above, choose the best option from letters A - D that best completes the gap. A. recreational B. game C. cattle D. hunting","A tambaya mai lamba ta casa'in da biyu a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin Option A. Gagijewa Option B. Wasa Option C. shanu Option D. farauta","A  tambaya mai lamba ta casa'in da biyu a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin Option A. Gagijewa Option B. Wasa Option C. shanu Option D. farauta",100.0,100.00000000000004,0.0
"In question numbered ninety-three above, choose the best option from letters A - D that best completes the gap. A. prey B. destroyers C. victims D. predators","A tambaya mai lamba ta casa'in da uku a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. abin Farauta Option B. Masu hallakawa Option C. wanda abu ya shafa Option D. Masu cin nama","A tambaya mai lamba ta casa'in da uku a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. abin Farauta Option B. Masu hallakawa Option C. wanda abu ya shafa Option D. Masu cin nama",100.0,100.00000000000004,0.0
"In question numbered ninety-four above, choose the best option from letters A - D that best completes the gap. A. line B. check C. size D. control","A tambaya mai lamba ta casa'in da huɗu a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. Layin Option B. Duba Option C. Girma Option D. Sarrafa","A tambaya mai lamba ta casa'in da huɗu a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. Layin Option B. Duba Option C. Girma Option D. Sarrafa",100.0,100.00000000000004,0.0
"In question numbered ninety-five above, choose the best option from letters A - D that best completes the gap. A. thirst B. starvation C. malnutrition D. disease","A tambaya mai lamba ta casa'in da biyar a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin.. Option A. Ƙishirwa Option B. Yunwa Option C. Rashin sinadarin masu gina jiki Option D. Cuta","A tambaya mai lamba ta casa'in da biyar a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin.. Option A. Ƙishirwa Option B. Yunwa Option C. Rashin sinadarin masu gina jiki Option D. Cuta",100.0,100.00000000000004,0.0
"In question numbered ninety-six above, choose the best option from letters A - D that best completes the gap. A. viewers B. guests C. tourists D. onlookers","A tambaya mai lamba ta casa'in da shida a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. Masu kallo Option B. Baƙi Option C. Masu yawon buɗe ido Option D. 'yan kallo","A tambaya mai lamba ta casa'in da shida a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. Masu kallo Option B. Baƙi Option C. Masu yawon buɗe ido Option D. 'yan kallo",100.0,100.00000000000004,0.0
"In question numbered ninety-seven above, choose the best option from letters A - D that best completes the gap. A. provoke B. destroy C. anger D. excite","A tambaya mai lamba ta casa'in da bakwai a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. fusata Option B. lalatawa Option C. fushi Option D. murna","A tambaya mai lamba ta casa'in da bakwai a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. fusata Option B. lalatawa Option C. fushi Option D. murna",100.0,100.00000000000004,0.0
"In question numbered ninety-eight above, choose the best option from letters A - D that best completes the gap. A. plants B. gardens C. grain D. forests","A tambaya mai lamba ta casa'in da takwas a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. . Option A. tsirrai Option B. Lambuna Option C. hatsi Option D. gandun daji","A tambaya mai lamba ta casa'in da takwas a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. . Option A. tsirrai Option B. Lambuna Option C. hatsi Option D. gandun daji",100.0,100.00000000000004,0.0
"In question numbered ninety-nine above, choose the best option from letters A - D that best completes the gap. A. pets B. birds C. parrots D. swans","A tambaya mai lamba ta casa'in da tara a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin.. Option A. dabbobin gida Option B. tsuntsaye Option C. aku Option D. agwagwar ruwa","A tambaya mai lamba ta casa'in da tara a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin.. Option A. dabbobin gida Option B. tsuntsaye Option C. aku Option D. agwagwar ruwa",100.0,100.00000000000004,0.0
"In question numbered one hundred above, choose the best option from letters A - D that best completes the gap. A. situation B. world C. state D. place","A tambaya mai lamba ta ɗari a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin. Option A. Yanayi Option B. Duniya Option C. Jiha Option D. Wuri","A tambaya mai lamba ta ɗari a sama, zaɓi mafi kyawun zaɓi daga haruffa A - D wanda ya fi dacewa ya cike giɓin.  Option A. Yanayi Option B. Duniya Option C. Jiha Option D. Wuri",100.0,100.00000000000004,0.0
The handsome profit from her fish business made Mrs. Uba stop complaining about her husband's ..........salary A. ugly B. meagre C. modest D. lowly,Kyakkyawar riba daga kasuwancinta yasa Mrs. UBA ta daina ƙorafi game da .......... albashin mijinta. Option A. mummuna Option B. ɗan ƙaramin Option C. Matsakaicin Option D. mara yara,Kyakkyawar riba daga kasuwancinta yasa Mrs. UBA ta daina ƙorafi game da  .......... albashin mijinta.  Option A. mummuna Option B. ɗan ƙaramin Option C. Matsakaicin Option D. mara yara,100.0,100.00000000000004,0.0
The media houses should employ both the novice and the............journalist A. apprentice B. probationer C. newcomer D. veteran,Gidajen kafofin watsa labarai su ɗauki sabon kama aikin da ............ ɗan jarida .A. Mai sana'a Option B. Maimaitawa Option C. Sabon kama aiki Option D. gogaggen,Gidajen kafofin watsa labarai su ɗauki sabon kama aikin da ............ ɗan jarida .A. Mai sana'a Option B. Maimaitawa Option C. Sabon kama aiki Option D. gogaggen,100.0,100.00000000000004,0.0
Cheif Osa prefers fame in the village to............in the city A. neglect B. ignorance C. poverty D. obscurity,Shugaba Osa ya fi son shuhura a ƙauyen fiye da ............ a cikin garin Option A. wulaƙanci Option B. jahilci Option C. talauci Option D. Rashin shuhura,Shugaba Osa ya fi son shuhura a ƙauyen fiye da ............ a cikin garin Option A. wulaƙanci Option B. jahilci Option C. talauci Option D. Rashin shuhura,100.0,100.00000000000004,0.0
While the Registrar considers the matter insignificant his deputy sees it as............. A. minute B. crucial C. compulsory D. marvellous,"Yayinda Rajistaran bai ɗaukin abun da wani muhimmanci ba, shi mataimakinsa yana ganin shi a matsayin ............. Option A. Minti Option B. muhimmi Option C. Wajibi Option D. mai ban mamaki","Yayinda Rajistaran bai ɗaukin abun da wani muhimmanci ba, shi mataimakinsa yana ganin shi a matsayin ............. Option A. Minti Option B. muhimmi Option C. Wajibi Option D. mai ban mamaki",100.0,100.00000000000004,0.0
It pays to be firm rather than..........in a case like this. A. flexible B. frank C. irresponsible D. careless,"Yana da kyau ka zama mai kafiya a irin wannan lamari, maimakon ka zama ............. Option A. mara tabbas Option B. mai raha Option C. mara ɗaukar abu da muhimmanci Option D. mara kula","Yana da kyau ka zama mai kafiya a irin wannan lamari, maimakon ka zama ............. Option A. mara tabbas Option B. mai raha Option C. mara ɗaukar abu da muhimmanci Option D. mara kula",100.0,100.00000000000004,0.0
The man's first wife is loyal while second is............ A. unfaithful B. unkind C. selfish D. hostile,"Matar mutumin ta fari tana da amana, ta biyun kuwa............ ce. Option A. marar amana Option B. mara kirki Option C. mai son kai Option D. muguwa","Matar mutumin ta fari tana da amana, ta biyun kuwa............ ce. Option A. marar amana Option B. mara kirki Option C. mai son kai Option D. muguwa",100.0,100.00000000000004,0.0
"Rather than convict him, the impartial judge........him. A. blamed B. dismissed C. upheld D. acquitted","Maimakon yanke masa hukunci, adalin alƙalin ya ........ shi. Option A. zarge Option B. kore Option C. riƙe Option D. wanke","Maimakon yanke masa hukunci, adalin alƙalin ya ........ shi. Option A. zarge Option B. kore Option C. riƙe Option D. wanke",100.0,100.00000000000004,0.0
"The meaning of the expression, Ere slumber's chain has bound me is A. after i wake up B. before i sleep C. before i dream D. since i cannot sleep",Ma'anar bacci ya ɗaura min sarari na nufin Option A. Bayan na farka Option B. Kafin in yi bacci Option C. Kafin in yi mafarki Option D. Tun da ba zan iya bacci ba,"Ma'anar bayyana, sarkar barikin ERE ya ɗaure ni Option A. Bayan na farka Option B. Kafin in yi bacci Option C. Kafin in yi mafarki Option D. Tun da ba zan iya bacci ba",82.3997681827439,77.21102818691425,20.588235294117645
The speaker is _________ A. Cassio B. Iago C. Lodovico D. Roderigo,Mai magana shi ne Option A. Cassio Option B. Iago Option C. LOdovico Option D. Roderigo,Mai magana da _________ Option A. Cassio Option B. Iago Option C. LOdovico Option D. Roderigo,87.62894222378466,57.148808593976,12.5
The listener's initial reaction to the speech is one of _________ A. anger B. defiance C. disbelief D. regret,Martanin farko da mai magana ya bayar ya yi shi cikin Option A. Fushi Option Option B. Daidaitawa Option C. kafirci Option D. Yi nadama,Amsar farko ta farko game da jawabin shine ɗayan _________ Option A. Fushi Option B. Daidaitawa Option C. kafirci Option D. Yi nadama,63.588524554805325,44.89965421966535,44.0
The underlined expression implies an attitude of __________ A. callousness B. hypocrisy C. racism D. tribalism,Bayanin da aka ja layi a ƙasansa ya nuna hali na __________ Option A. Mugunta Option B. Munfurci Option C. Wariyar launin fata Option D. Ƙabilanci,Bayanin da aka ja da shi ya nuna hali na __________ Option A. Coliousness Option B. Faraurci Option C. Fasaha Option D. Tarihi,56.3068860483385,58.11169889144889,34.61538461538461
..... y' are robbed! refers to A. Brabantio's r-ejection of Othello B. Desdemona's stout defense of Othello C. Iago's stealing of Rodrigo's purse D. Othello's elopement with Desdemona,"..... Y 'an sace! Yana nufin Zaɓin Option A. Ƙin amincewa da Othello ya yi da Branbantio ya yi, Zaɓin Option B. Kare Othello da Desdemonda ta yi Zaɓin Option C. satar jakar Iago da Rodrigo ya yi Zaɓin Option D. Guduwar da Othello ya yi da Desdemona.",..... Y 'an sace!Yana nufin Option A. R-ERALON Option B. DesMEMETA SPOTE NA OUTHELLO Option C. Iago na satar jakar Rodrigo Option D. Othello's Elopesaukaka tare da Desdemona,40.08132486338951,24.71846634567125,66.66666666666666
The speaker is ________ A. at the citadel of Cyprus B. In front of Brabantio's house C. In the council chamber D. outside the sagittary,Mai magana da ________ Zaɓin Option A. A Citadel na Cyprus Zaɓin Option B. A gaban gidan Brabátio Zaɓin Option C. A Majalisar Majalisar ZaɓinD. A waje da sagittary,Mai magana da ________ Option A. A Citadel na Cyprus Option B. A gaban gidan Brabátio Option C. A Majalisar Majalisar Option D. A waje da sagittary,79.85275897638917,72.65535658148478,17.24137931034483
The speaker is ....................... A. cassio B. Iago C. Duke D. Roderigo,Mai magana shine ................... Zaɓin Option A. Cassio Zaɓin Option B. Iago Zaɓin Option C. Duke Zaɓin Option D. Roderigo,Mai magana shine ................... Option A. Cassio Option B. Iago Option C. Duke Option D. Roderigo,74.00646536914839,73.9591099204011,20.0
The speaker is addressing ........................ A. Cassio B. Iago C. Othelo D. Roderigo,Mai jawabi yana magana da ......... Zaɓin Option A. Cassio Zaɓin Option B. Iago Zaɓin Option C. Othelo Zaɓin Option D. Roderigo,Mai magana yana jawabi ......... Option A. Cassio Option B. Iago Option C. Othelo Option D. Roderigo,62.49806593556879,52.605138561052826,31.818181818181817
The mood is that of ................... A. deceit B. envy C. hatred D. regret,"Yanayin na.............ne Zaɓin Option A. Yaudara, Zaɓin Option B. Kishi, Zaɓin Option C. Kiyayya Zaɓin Option D. Nadama",Yanayin shine ................. Option A. MAFARKI Option B. HARKI Option C. Kiyayya Option D. Yi nadama,50.34064256170875,48.75909204868364,44.44444444444444
...so good a commander refers to A. Brabantio B. Duke C. Othelo D. Roderigo,"... Don haka kwamandan yana magana da Zaɓin Option A. Brabanio, Zaɓin Option B. Duke, Zaɓin Option C. Othelo, Zaɓin Option D. Roderigo",... Don haka kwamandan kwamanshi yana nufin Option A. Brabanio Option B. Duke Option C. Othelo Option D. Roderigo,65.65436169745675,43.34471124735405,43.47826086956522
The underlined expression exemplifies __________ A. antithesis B. apostrophe C. chiasmus D. euphemism,"Bayanin da aka ja layi a ƙasansa misali ne na__________ Zaɓin Option A. Antithesis, Zaɓin Option B. Apostrophe, Zaɓin Option C. Chiasmus, Zaɓin Option D. Euphemism",Bayanin da aka ba da labari game da misalai __________ Option A. Antithesis Option B. A ost Option C. Chiasmus Option D. Euphemism,56.86093623905681,42.304656584294314,53.84615384615385
"…. he…, referred to by Speaker X, is A. Brabantio B. Gratiano C. Montano D. Lodovico","....Shi ..., da mai jawabi X yake magana da shi ne Zaɓin Option A. Brabanio Zaɓin Option B. Gratiano Zaɓin Option C. Montano Zaɓin Option D. LODOVICO","....Shi ..., ake magana da shi da Kakakin X, shine Option A. Brabanio Option B. Gratiano Option C. Montano Option D. LODOVICO",65.1166548532802,49.33968571926517,44.44444444444444
Do a desperate turn means _______ A. commit suicide B. confront Duke C. disown Desdemona D. kill Othello,"Yi matsananciyar hanya _______ Zaɓin Option A. kashe kansa, Zaɓin Option B. Fuskantar Duke, Zaɓin Option C. Rabuwa da Desdemona, Zaɓin Option D. Kashe Othello",Yi matsananciyar hanya _______ Option A. kashe kansa Option B. Duka DUKE Option C. Disown Desdema Option D. Kashe Othello,59.418421158438626,47.35373111051398,40.0
Speaker Y's speech shows that _________ A. Cassio is to blame B. Emilia is to blame C. he is unrepentant D. she is regretful,"Bayanin mai jawabin Y na nuna cewa _________ Zaɓin Option A. Casssio ne mai laifi, Zaɓin Option B. Emilia ce mai laifi, Zaɓin Option C. Bai tuba ba, Zaɓin Option D. Ta yi nadama",Tqmbayar mai magana ta nuna cewa _________ Option A. Casssio shine laifi Option B. Emilia ita ce zargi Option C. Shi ba shi da tuba Option D. Tana da nadama,49.162605428050654,36.513115179962895,58.82352941176471
"Speaker Y has just ______ A. discovered lago's plan B. killed, Desdemona C. ordered the arrest of lago D. promoted Cassio","Mai jawabi Y ya ______ Zaɓin Option A. Gano shirin Lago, Zaɓin Option B. kashe Desdemona, Zaɓin Option C. Ya umarci a kama lago, Zaɓin Option D. ƙara wa Cassio girma","Kakakin Kaken Y yana da kawai ______ Option A. Gano shirin Lago Option B. kashe, Desdemona Option C. Ya umarci kulawar lago Option D. inganta CassaIo",53.89241096273578,38.41789317295112,61.29032258064516
"In modern democracy, a government is _________ A. a contrast between the rulers and the ruled B. a preserve of the political party in power C. monopoly of the ethnic group D. alternation of power between the majority and ninority tribes",A tsarin demokraɗiyya ta zamani ------------bambanci tsakanin shugabanni da waɗanda ake mulka,"A cikin dimokiradiyya ta zamani, gwamnati ita ce _________ Option A. Bambanci tsakanin shugabanni da mulki Option B. Mai kiyaye jam'iyyar siyasa a kan mulki Option C. Monopoly na kabilanci Option D. Sauyawa iko tsakanin yawancin kabilun ƙasa",41.18965790118956,3.4999855626488845,275.0
The ability to make and enforce laws and administer justice constitute the major functions of a _________ A. nation B. society C. government D. pressure group,Yin doka da tabbatar da bin ta shi ne babban aikin,Ikon yin da kuma aiwatar da dokoki da gudanar da adalcin ya zama manyan ayyukan _________ Option A. Nation Option B. Society Option C. Gwamnati Option D. Groupungiyar matsa lamba,18.060406374409006,1.038539619163422,245.45454545454547
One of the limitations to the principles of rule of law is _________ A. Immunity B. equality C. liberty D. impartiality,daya daga cikin iyakoki zuwa ka'idodin Dokar Doka shine _________ Option A. rigakafi Option B. daidaici Option C. Liberty Option D. Rashin hankali,Ofaya daga cikin iyakoki zuwa ka'idodin Dokar Doka shine _________ Option A. rigakafi Option B. daidaici Option C. Liberty Option D. Rashin hankali,99.01377474288535,97.01154303042087,4.3478260869565215
Countries adopt unitary system of government because it __________ A. detests dictatorship B. promote national integration C. concentrates power only at the centre D. allows the component units to secede at will,Kasashe sun dauki  kuma sun saba tsarin naúrar gwamnati saboda __________ Option A. Gyara Shircus Option B. Inganta hadewar kasa Option C. Mai karɓar iko kawai a cibiyar Option D. Yana ba da damar bangarorin bangarorin don scde a za,Kasashe dauko tsarin naúrar gwamnati saboda __________ Option A. Gyara Shircus Option B. Inganta hadewar kasa Option C. Mai karɓar iko kawai a cibiyar Option D. Yana ba da damar bangarorin bangarorin don scde a za,90.86033943246939,88.7442456843309,12.5
